ObjectID,Loc_name,Status,Score,Match_type,Match_addr,Xmin,Xmax,Ymin,Ymax,Addr_type,ARC_SingleLine,datum_a_čas_přestupku,místo_přestupku,typ_přestupku,adresa,X,Y
1268,pomistni_rychl,M,100,A,Petra Křivky-garáže,0,0,0,0,Address,Petra Křivky-garáže,2013-09-29 11:53:00.000,"Petra Křivky-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Petra Křivky-garáže,16.5561225086056,49.1770182764208
1269,ul_co_zn,M,100,A,Lány 78,0,0,0,0,Address,Lány 78,2013-09-29 11:55:00.000,"Lány 78, Brno-Bohunice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Lány 78,16.5917161109366,49.1641314800274
1270,pomistni_rychl,M,100,A,Petra Křivky-garáže,0,0,0,0,Address,Petra Křivky-garáže,2013-09-29 12:06:00.000,"Petra Křivky-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Petra Křivky-garáže,16.5561225086056,49.1770182764208
1271,pomistni_rychl,M,100,A,Petra Křivky-garáže,0,0,0,0,Address,Petra Křivky-garáže,2013-09-29 12:22:00.000,"Petra Křivky-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Petra Křivky-garáže,16.5561225086056,49.1770182764208
1272,ul_co_zn,M,100,A,Černovická 20,0,0,0,0,Address,Černovická 20,2013-09-29 14:34:00.000,"Černovická 20, Brno-Komárov","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Černovická 20,16.6268369240395,49.1765987468865
1273,ul_co_zn,M,100,A,Černovická 20,0,0,0,0,Address,Černovická 20,2013-09-29 14:49:00.000,"Černovická 20, Brno-Komárov","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Černovická 20,16.6268369240395,49.1765987468865
1274,ul_co_zn,M,100,A,Černovická 20,0,0,0,0,Address,Černovická 20,2013-09-29 15:30:00.000,"Černovická 20, Brno-Komárov","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Černovická 20,16.6268369240395,49.1765987468865
1275,ul_co_zn,M,100,A,Černovická 20,0,0,0,0,Address,Černovická 20,2013-09-29 15:38:00.000,"Černovická 20, Brno-Komárov","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Černovická 20,16.6268369240395,49.1765987468865
1276,ul_co_zn,M,100,A,Černovická 20,0,0,0,0,Address,Černovická 20,2013-09-29 15:54:00.000,"Černovická 20, Brno-Komárov","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Černovická 20,16.6268369240395,49.1765987468865
1277,ul_co_zn,M,100,A,Černovická 20,0,0,0,0,Address,Černovická 20,2013-09-29 16:12:00.000,"Černovická 20, Brno-Komárov","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Černovická 20,16.6268369240395,49.1765987468865
1278,ul_co_zn,M,100,A,Černovická 20,0,0,0,0,Address,Černovická 20,2013-09-29 16:28:00.000,"Černovická 20, Brno-Komárov","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Černovická 20,16.6268369240395,49.1765987468865
1279,ul_co_zn,M,100,A,Černovická 20,0,0,0,0,Address,Černovická 20,2013-09-29 16:44:00.000,"Černovická 20, Brno-Komárov","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Černovická 20,16.6268369240395,49.1765987468865
1280,ul_co_zn,M,100,A,Provazníkova 34,0,0,0,0,Address,Provazníkova 34,2013-09-29 21:54:00.000,"Provazníkova 34, Brno-Černá Pole","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Provazníkova 34,16.6219348224838,49.2137868107968
1281,ul_co_zn,M,100,A,Provazníkova 34,0,0,0,0,Address,Provazníkova 34,2013-09-29 22:41:00.000,"Provazníkova 34, Brno-Černá Pole","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Provazníkova 34,16.6219348224838,49.2137868107968
1282,ul_co,M,92.5,A,Hněvkovského 26,0,0,0,0,Address,Hněvkovského-26a,2013-09-30 04:47:00.000,"Hněvkovského-26a, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Hněvkovského-26a,16.6226957086565,49.1720659665994
1283,pomistni_rychl,M,100,A,Veslařská-u vozovny,0,0,0,0,Address,Veslařská-u vozovny,2013-10-01 21:10:00.000,"Veslařská-u vozovny, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veslařská-u vozovny,16.5597199717299,49.2118708533135
1284,pomistni_rychl,M,100,A,Veslařská-u vozovny,0,0,0,0,Address,Veslařská-u vozovny,2013-10-01 21:48:00.000,"Veslařská-u vozovny, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veslařská-u vozovny,16.5597199717299,49.2118708533135
1285,pomistni_rychl,M,100,A,Veslařská-u vozovny,0,0,0,0,Address,Veslařská-u vozovny,2013-10-01 22:27:00.000,"Veslařská-u vozovny, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Veslařská-u vozovny,16.5597199717299,49.2118708533135
1286,ul_co_zn,M,100,A,Trnkova 109,0,0,0,0,Address,Trnkova 109,2013-10-02 14:26:00.000,"Trnkova 109, Brno-Líšeň","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Trnkova 109,16.6813699098815,49.1997886403038
1287,ul_co_zn,M,100,A,Trnkova 109,0,0,0,0,Address,Trnkova 109,2013-10-02 14:52:00.000,"Trnkova 109, Brno-Líšeň","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Trnkova 109,16.6813699098815,49.1997886403038
1288,ul_co_zn,M,100,A,Trnkova 109,0,0,0,0,Address,Trnkova 109,2013-10-02 15:43:00.000,"Trnkova 109, Brno-Líšeň","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Trnkova 109,16.6813699098815,49.1997886403038
1289,ul_co_zn,M,100,A,Trnkova 109,0,0,0,0,Address,Trnkova 109,2013-10-02 16:33:00.000,"Trnkova 109, Brno-Líšeň","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Trnkova 109,16.6813699098815,49.1997886403038
1290,ul_co_zn,M,100,A,Obřanská 65,0,0,0,0,Address,Obřanská 65,2013-10-02 20:29:00.000,"Obřanská 65, Brno-Maloměřice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Obřanská 65,16.6443990365118,49.2242918866618
1291,ul_co_zn,M,100,A,Obřanská 65,0,0,0,0,Address,Obřanská 65,2013-10-02 20:49:00.000,"Obřanská 65, Brno-Maloměřice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Obřanská 65,16.6443990365118,49.2242918866618
1292,ul_co_zn,M,100,A,Hlinky 144,0,0,0,0,Address,Hlinky 144,2013-10-03 00:14:00.000,"Hlinky 144, Brno-Pisárky","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Hlinky 144,16.5731182829511,49.1933766272552
1293,ul_co_zn,M,100,A,Hlinky 144,0,0,0,0,Address,Hlinky 144,2013-10-03 00:27:00.000,"Hlinky 144, Brno-Pisárky","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Hlinky 144,16.5731182829511,49.1933766272552
1294,ul_co_zn,M,100,A,Trnkova 109,0,0,0,0,Address,Trnkova 109,2013-10-03 09:04:00.000,"Trnkova 109, Brno-Líšeň","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Trnkova 109,16.6813699098815,49.1997886403038
1295,ul_co_zn,M,100,A,Trnkova 109,0,0,0,0,Address,Trnkova 109,2013-10-03 09:23:00.000,"Trnkova 109, Brno-Líšeň","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Trnkova 109,16.6813699098815,49.1997886403038
1296,ul_co_zn,M,100,A,Trnkova 109,0,0,0,0,Address,Trnkova 109,2013-10-03 09:42:00.000,"Trnkova 109, Brno-Líšeň","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Trnkova 109,16.6813699098815,49.1997886403038
1297,ul_co_zn,M,100,A,Trnkova 109,0,0,0,0,Address,Trnkova 109,2013-10-03 09:58:00.000,"Trnkova 109, Brno-Líšeň","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Trnkova 109,16.6813699098815,49.1997886403038
1298,ul_co_zn,M,100,A,Trnkova 109,0,0,0,0,Address,Trnkova 109,2013-10-03 10:30:00.000,"Trnkova 109, Brno-Líšeň","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Trnkova 109,16.6813699098815,49.1997886403038
1299,pomistni_rychl,M,100,A,Novolíšeňská-garáže,0,0,0,0,Address,Novolíšeňská-garáže,2013-10-03 12:38:00.000,"Novolíšeňská-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Novolíšeňská-garáže,16.6763042206115,49.2030269364339
1300,pomistni_rychl,M,100,A,Novolíšeňská-garáže,0,0,0,0,Address,Novolíšeňská-garáže,2013-10-03 13:35:00.000,"Novolíšeňská-garáže, Brno","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Novolíšeňská-garáže,16.6763042206115,49.2030269364339
1301,ul_co_zn,M,100,A,Lány 78,0,0,0,0,Address,Lány 78,2013-10-03 20:24:00.000,"Lány 78, Brno-Bohunice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 3 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Lány 78,16.5917161109366,49.1641314800274
1302,ul_co_zn,M,100,A,Lány 78,0,0,0,0,Address,Lány 78,2013-10-03 21:09:00.000,"Lány 78, Brno-Bohunice","§ 18 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů|§ 125c odst. 1 písm. f) bod 4 zákona č. 361/2000 Sb., o provozu na pozemních komunikacích a o změnách některých zákonů, ve znění pozdějších předpisů",Lány 78,16.5917161109366,49.1641314800274
